"","term","estimate","std.error","statistic","p.value","padj"
"1","PWY.7392..taxadiene.biosynthesis..engineered.",-0.00278710262005897,0.00113549762930282,-2.45452086216174,0.0141072478567726,1
"2","PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II",-0.00100505242963135,0.00045953612237844,-2.18710212470231,0.0287350695762913,1
"3","PWY.6902..chitin.degradation.II..Vibrio.",-0.00102297571774104,0.00051609729297768,-1.98213734437332,0.0474638708878351,1
"4","PWY.2941..L.lysine.biosynthesis.II",-0.00129945044840424,0.000670269956586935,-1.93869714080747,0.0525382270246249,1
"5","PWY.8187..L.arginine.degradation.XIII..reductive.Stickland.reaction.",-0.00134535351903992,0.000713058405791557,-1.88673677795925,0.0591957383475743,1
"6","PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP.",-0.00101787271731515,0.000539893695201032,-1.88532062212015,0.0593865635915866,1
"7","PWY.5981..CDP.diacylglycerol.biosynthesis.III",-0.00441146414682076,0.00239409723867282,-1.84264200950596,0.0653812960560607,1
"8","PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic.",-0.000979324811883479,0.000548833744707098,-1.78437426876171,0.0743628693447642,1
"9","PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic.",-0.000979324811883479,0.000548833744707098,-1.78437426876171,0.0743628693447642,1
"10","GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation",-0.00133910017092717,0.00077074558770212,-1.73740880556907,0.0823150380778394,1
"11","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.",-0.000284672861481711,0.000166587657663567,-1.70884725479857,0.0874792468770797,1
"12","PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis",-0.00140255248199862,0.000826450403387683,-1.69708003801493,0.0896815296480334,1
"13","PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol.",-0.00114522469880743,0.00068900411146466,-1.66214494188279,0.0964837163305592,1
"14","NAGLIPASYN.PWY..lipid.IVA.biosynthesis..E..coli.",-0.000914270371348802,0.000563942289365786,-1.62121264638089,0.104972041494026,1
"15","PWY.8073..lipid.IVA.biosynthesis..P..putida.",-0.000914270371348802,0.000563942289365786,-1.62121264638089,0.104972041494026,1
"16","PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation",-0.00118164592301251,0.000734504716327775,-1.60876560319484,0.107667604773776,1
"17","COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I",-0.000653321457489784,0.000408255484878765,-1.60027600776458,0.109537366894621,1
"18","THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.",-0.000763764300838004,0.000483281126712827,-1.58037270363311,0.114021538893321,1
"19","PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I",-0.00528130737002542,0.003527149103916,-1.49733034085853,0.134307323853782,1
"20","PWY.6168..flavin.biosynthesis.III..fungi.",-0.0012991156949933,0.000875384004589987,-1.48405235665892,0.137795031260923,1
"21","PWY.6630..superpathway.of.L.tyrosine.biosynthesis",-0.00147916155168636,0.00100253402820556,-1.47542278872461,0.140098912359271,1
"22","PWY.6876..isopropanol.biosynthesis..engineered.",-0.0361609273825969,0.0247046352808196,-1.46373046885949,0.14326760701805,1
"23","PWY.2942..L.lysine.biosynthesis.III",-0.000319554735978353,0.000219100023879043,-1.45848791031975,0.144706105092048,1
"24","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis",-0.00222701105207021,0.00153011562328834,-1.45545278943312,0.145543951091157,1
"25","P621.PWY..nylon.6.oligomer.degradation",0.0260103043367433,0.0180410489644034,1.4417290473555,0.149378825838782,1
"26","PWY.7761..NAD.salvage.pathway.II..PNC.IV.cycle.",-0.00118963557175753,0.000830639977792802,-1.4321915674209,0.152089004375809,1
"27","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.the.Entner.Doudoroff.pathway",-0.00145791975692655,0.00102349203614954,-1.42445637624242,0.154314404556373,1
"28","PANTOSYN.PWY..superpathway.of.coenzyme.A.biosynthesis.I..bacteria.",-0.000247319915462834,0.000175567405214177,-1.40868924480103,0.158927076542822,1
"29","PANTO.PWY..phosphopantothenate.biosynthesis.I",-0.000246289014938862,0.000175426688114776,-1.40394268161594,0.160335918538344,1
"30","OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.",-0.000585266435965872,0.000421452372025488,-1.38868938654467,0.164927222954727,1
"31","NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I",-0.000307818671529138,0.000221697837028668,-1.38846041826441,0.16499688962391,1
"32","PENTOSE.P.PWY..pentose.phosphate.pathway",-0.00056359501256583,0.000408874232836724,-1.37840677475729,0.168077732883216,1
"33","PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.",-0.000214329555675597,0.00015574320701635,-1.3761727383275,0.168768160115784,1
"34","PWY0.1261..anhydromuropeptides.recycling.I",-0.00116560983163937,0.000861341066813845,-1.35325003828163,0.17597576447561,1
"35","PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.",-0.00104291692910727,0.000773029720278879,-1.34912914956365,0.177295486887672,1
"36","ARGININE.SYN4.PWY..L.ornithine.biosynthesis.II",-0.000393107800225317,0.000294530593824167,-1.33469258701186,0.181976980777152,1
"37","HISTSYN.PWY..L.histidine.biosynthesis",-0.000206487439049675,0.000155698770180295,-1.32619826611712,0.18477403347854,1
"38","PWY.6731..starch.degradation.III",-0.000698908997449271,0.000528536699993586,-1.3223471472421,0.186052579786014,1
"39","PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II",-0.000533751091859718,0.000406699701838274,-1.31239607368084,0.189386530971496,1
"40","PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II",-0.000309596338924962,0.000238131139520848,-1.30010858532787,0.193563755568402,1
"41","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.",-0.000209886929555538,0.000163560234125889,-1.28323935629728,0.199408231583178,1
"42","P42.PWY..incomplete.reductive.TCA.cycle",-0.00262348505360246,0.00207236382460257,-1.26593845272587,0.205535118203393,1
"43","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage",-0.000545587144093283,0.000434257140104741,-1.25636885086493,0.208982269695718,1
"44","POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.",-0.00121417997745621,0.00101489770791185,-1.19635700030733,0.231557273848168,1
"45","P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I",-0.000534531850100821,0.000447529394682694,-1.1944061249425,0.232319142091037,1
"46","PWY66.409..superpathway.of.purine.nucleotide.salvage",-0.00102880665665405,0.000872512534536134,-1.17913109087999,0.238345980051458,1
"47","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I",-0.000330910834527083,0.000281402060576115,-1.17593607470254,0.23962042187037,1
"48","PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I",-0.00180978431110045,0.00156313137102631,-1.15779412060049,0.246948063265382,1
"49","ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.",-0.000211312816132152,0.000185454229804945,-1.13943379104593,0.254522268732624,1
"50","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.",-0.000168728651815379,0.000148111293089067,-1.13920180086412,0.254618994630076,1
"51","PWY.6607..guanosine.nucleotides.degradation.I",-0.00930905256483872,0.00818272321121257,-1.13764725074444,0.255267807894626,1
"52","P124.PWY..Bifidobacterium.shunt",-0.00883534988160162,0.00793368532192901,-1.11365015413207,0.265429301128623,1
"53","PWY.5897..superpathway.of.menaquinol.11.biosynthesis",-0.00178941454782249,0.00160805009274555,-1.11278532671037,0.265800638780122,1
"54","PWY.5898..superpathway.of.menaquinol.12.biosynthesis",-0.00178941454782249,0.00160805009274555,-1.11278532671037,0.265800638780122,1
"55","PWY.5899..superpathway.of.menaquinol.13.biosynthesis",-0.00178941454782249,0.00160805009274555,-1.11278532671037,0.265800638780122,1
"56","PWY.6859..all.trans.farnesol.biosynthesis",-0.00175774733078251,0.00160663070681863,-1.09405809519421,0.273929499536251,1
"57","PWY.5659..GDP.mannose.biosynthesis",-0.000479232289721365,0.000438958560103093,-1.09174836369249,0.274943720952819,1
"58","PWY.6807..xyloglucan.degradation.II..exoglucanase.",-0.00316560520295389,0.00292170972328528,-1.08347697162549,0.278596766928662,1
"59","PWY.6608..guanosine.nucleotides.degradation.III",-0.0005223001198332,0.000486515107458006,-1.07355375367924,0.283022734353378,1
"60","PWY.622..starch.biosynthesis",-0.00727256359860889,0.0068375182457615,-1.06362620723054,0.287498065371994,1
"61","PWY.5677..succinate.fermentation.to.butanoate",-0.0259049021648402,0.0246350858247718,-1.05154503414766,0.293008337404626,1
"62","PWY.6823..molybdopterin.biosynthesis",-0.000405559120593232,0.000385994470603157,-1.0506863478109,0.293402668247107,1
"63","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.",-0.00224370708062908,0.00214005192286279,-1.04843581441128,0.294437860014353,1
"64","PWY.6749..CMP.legionaminate.biosynthesis.I",0.00244397644512756,0.00236633501986438,1.03281083388929,0.301692432720942,1
"65","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I",-0.00471615254381247,0.00456777560230381,-1.03248341302796,0.301845714050457,1
"66","PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.",-0.00312275884868266,0.00314159825856444,-0.994003240283693,0.320221289937321,1
"67","PWY.6353..purine.nucleotides.degradation.II..aerobic.",-0.000711832739366983,0.000716747556588547,-0.993142889464518,0.320640325237361,1
"68","PWY.5097..L.lysine.biosynthesis.VI",-0.000140976820836787,0.000142498061448517,-0.989324482057749,0.322504409561144,1
"69","PWY.6953..dTDP.3.acetamido..alpha..D.fucose.biosynthesis",0.00316417201156992,0.00320746059142389,0.986503784342755,0.323885959127121,1
"70","PWY.8004..Entner.Doudoroff.pathway.I",-0.000863481606227146,0.000889148777775503,-0.971132872034563,0.331482116321429,1
"71","PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II",-0.000188656832670712,0.00019793962056998,-0.953102931729702,0.340537920865956,1
"72","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.",-0.000299203898072732,0.000314229562483417,-0.952182524483264,0.3410044221588,1
"73","RHAMCAT.PWY..L.rhamnose.degradation.I",-0.000358978889721015,0.000384495195993185,-0.933636865848847,0.350491241873454,1
"74","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered.",-0.000214912134396214,0.000231095975033837,-0.929969179968396,0.35238704213247,1
"75","PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II",-0.000726746328336807,0.000785337017102338,-0.925394209760144,0.354760889614865,1
"76","PWY.6549..L.glutamine.biosynthesis.III",-0.00217286796463278,0.00234820786291337,-0.925330333378986,0.354794104916144,1
"77","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I",-0.000323218831216925,0.000349872722369057,-0.92381832178384,0.355580914301826,1
"78","PWY.6901..superpathway.of.glucose.and.xylose.degradation",-0.000401932579332037,0.000436001737753999,-0.921860039830429,0.356601585125397,1
"79","PWY.5695..inosine.5.phosphate.degradation",-0.000234121161133378,0.000254364581006571,-0.920415728506359,0.357355552447711,1
"80","PWY66.429..fatty.acid.biosynthesis.initiation..mitochondria.",0.00011630314608564,0.000127825781183574,0.909856720676823,0.362898076798009,1
"81","PWY.6160..3.dehydroquinate.biosynthesis.II..archaea.",-0.0244074299718,0.027006871294993,-0.903748890613815,0.366128568230343,1
"82","PWY0.781..aspartate.superpathway",-0.00196349687328627,0.00217608311619669,-0.902307847835349,0.366893357855174,1
"83","PWY.6628..superpathway.of.L.phenylalanine.biosynthesis",-0.000491413209532321,0.000546759962762621,-0.898773214939425,0.368773469893987,1
"84","PWY66.391..fatty.acid..beta..oxidation.VI..mammalian.peroxisome.",-0.00620073830926575,0.00690419817263509,-0.898111287396482,0.369126221979436,1
"85","PWY.7434..terminal.O.glycans.residues.modification..via.type.2.precursor.disaccharide.",0.00353606065497257,0.00397072886761287,0.890531882902994,0.3731803565948,1
"86","P4.PWY..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.I",-0.00173969822250552,0.00196771646176352,-0.884120378271552,0.376631233683673,1
"87","PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.",-0.00232819721543766,0.00263934101099437,-0.882113075096922,0.377715662217109,1
"88","METHANOGENESIS.PWY..methanogenesis.from.H2.and.CO2",-0.0235418154460667,0.0267280110837473,-0.880791891783597,0.378430469130019,1
"89","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation",-0.000863198398594737,0.000985167941050051,-0.876194162057982,0.380924489689733,1
"90","TRNA.CHARGING.PWY..tRNA.charging",-0.000125616003446716,0.000144629856922735,-0.868534382315147,0.385101858514458,1
"91","PWY.6350..archaetidylinositol.biosynthesis",-0.0234617845912207,0.02719514369824,-0.862719640372378,0.388291631149352,1
"92","PWY.6124..inosine.5.phosphate.biosynthesis.II",0.000288478559427632,0.000341795977380253,0.84400805895587,0.398664902255601,1
"93","PWY.8190..L.glutamate.degradation.XI..reductive.Stickland.reaction.",-0.0870628557547976,0.10323853404735,-0.843317435279217,0.399050934266083,1
"94","LIPASYN.PWY..phospholipases",-0.0105752959939806,0.0125492787444958,-0.842701497774841,0.399395409317074,1
"95","PWY.5030..L.histidine.degradation.III",-0.000240315277022005,0.000287442261132463,-0.836047128474473,0.403128390503187,1
"96","PWY.7356..thiamine.diphosphate.salvage.IV..yeast.",-0.00193332378089272,0.00231816065623937,-0.833990420676473,0.404286381917778,1
"97","PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.",-0.00106740235204677,0.00128022457101815,-0.833761807272514,0.404415221276174,1
"98","PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.",-0.00387494684837788,0.00465833720761432,-0.831830474196686,0.405504640106721,1
"99","PWY.7456...beta...1.4..mannan.degradation",-0.000693743244557629,0.00083950318641439,-0.826373569254314,0.408592211876499,1
"100","PWY.7242..D.fructuronate.degradation",-0.000902450037682715,0.00109417926776793,-0.824773475669728,0.409500208073052,1
"101","PWY.5209..methyl.coenzyme.M.oxidation.to.CO2",-0.0317230564991684,0.0385047557342363,-0.823873724017991,0.410011311883251,1
"102","PWY0.1533..methylphosphonate.degradation.I",-0.0262960750225282,0.032019966085899,-0.821239939854544,0.411509610697186,1
"103","PPGPPMET.PWY..ppGpp.metabolism",-0.00212874619334099,0.00259244944039497,-0.821133156994825,0.411570425449584,1
"104","PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.",0.0495803021581851,0.0607925913266385,0.815564875196556,0.414749045628518,1
"105","PWY.7199..pyrimidine.deoxyribonucleosides.salvage",0.000137850763939393,0.000169088910848371,0.815256087745515,0.414925738793816,1
"106","PWY.5675..nitrate.reduction.V..assimilatory.",-0.0033662163019303,0.00413377228993675,-0.814320689633778,0.415461260167474,1
"107","PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.",0.0355319102415166,0.0437877594261393,0.81145760155761,0.417102931682422,1
"108","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing.",-0.000116841958563964,0.000144389800722105,-0.809211994057946,0.418393217062426,1
"109","PWY.7977..L.methionine.biosynthesis.IV",-0.000117494084150705,0.000145478248813512,-0.807640215007813,0.419297729122542,1
"110","FAO.PWY..fatty.acid..beta..oxidation.I..generic.",-0.00181689690051983,0.00225108607456741,-0.807120136829498,0.419597271653013,1
"111","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis",-0.000124957004374536,0.000155048592302721,-0.805921566385887,0.420288075222213,1
"112","PWY.7345..superpathway.of.anaerobic.sucrose.degradation",-0.000501004518343906,0.000621786728077829,-0.805749778372875,0.420387141026162,1
"113","RUMP.PWY..formaldehyde.oxidation.I",-0.00816114677875318,0.0101592830142847,-0.803319168023767,0.421790281751891,1
"114","PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type",-0.00064767941781866,0.000807399208315269,-0.802179902021601,0.422448900407966,1
"115","PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP",-0.00216922041126251,0.00273752383982515,-0.792402381928137,0.428126091000042,1
"116","PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.",-0.00588081619649307,0.00749721697512293,-0.784399893454684,0.432805500904236,1
"117","AST.PWY..L.arginine.degradation.II..AST.pathway.",-0.00253265308836723,0.00324756823233657,-0.779861393872862,0.435472464542304,1
"118","BIOTIN.BIOSYNTHESIS.PWY..biotin.biosynthesis.I",-0.00039587242958737,0.000510144286711365,-0.776000907781119,0.437748449871836,1
"119","PWY.7357..thiamine.phosphate.formation.from.pyrithiamine.and.oxythiamine..yeast.",-0.000192017044110323,0.000248150663820045,-0.773792183967605,0.439053695346824,1
"120","LACTOSECAT.PWY..lactose.and.galactose.degradation.I",-0.00188449285837693,0.0024386467705447,-0.772761714053407,0.439663415577785,1
"121","PWY0.1479..tRNA.processing",-0.000742147064488906,0.000962230139686087,-0.771278131789781,0.440542091482138,1
"122","PWY.6969..TCA.cycle.V..2.oxoglutarate.synthase.",-0.000641434437885713,0.000832069454585586,-0.770890500006614,0.440771838552624,1
"123","PWY.6165..chorismate.biosynthesis.II..archaea.",-0.010702246049845,0.0140046695659136,-0.764191257742603,0.44475327552996,1
"124","PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis",-0.00246287480921628,0.00322788895330875,-0.762998617623357,0.445464220283632,1
"125","PWY0.862...5Z..dodecenoate.biosynthesis.I",-0.000303948760444465,0.000400478395798579,-0.758964187914236,0.44787397983166,1
"126","PWY.7858...5Z..dodecenoate.biosynthesis.II",-0.00225946498593349,0.00298871683125696,-0.755998347619717,0.449650186406539,1
"127","PWY.5913..partial.TCA.cycle..obligate.autotrophs.",-0.00198404350077741,0.00265704919486489,-0.746709358867664,0.455239019234158,1
"128","PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.",-0.000299106961452881,0.000401523141237773,-0.744930816517389,0.456313544457959,1
"129","PWY.5972..stearate.biosynthesis.I..animals.",-0.016102531952701,0.0216208643094154,-0.744768188831782,0.456411868807889,1
"130","P163.PWY..L.lysine.fermentation.to.acetate.and.butanoate",-0.0152067024737317,0.0208234200078485,-0.730269209764783,0.465225645005899,1
"131","KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis",-0.0057409455207723,0.00788099714784016,-0.728454206121066,0.466335591496924,1
"132","PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I",-0.00272178349039996,0.00374495849929535,-0.72678602203792,0.46735704716658,1
"133","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-7.93232027761472e-05,0.000109310461360158,-0.725668904779313,0.468041768695448,1
"134","PWY1G.0..mycothiol.biosynthesis",0.0591540085476327,0.0817027499200875,0.724014902870351,0.469056585848242,1
"135","GLUCONEO.PWY..gluconeogenesis.I",-0.000336615932962933,0.000470892035683514,-0.714847369364243,0.474703361233959,1
"136","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.",-0.000100755981907798,0.00014165007429864,-0.711302005358463,0.476897109178398,1
"137","PWY0.1338..polymyxin.resistance",-0.00242809242254537,0.00341479300129512,-0.711051130075665,0.47705255208828,1
"138","PWY.7013...S..propane.1.2.diol.degradation",0.00053783798343559,0.000758065481062792,0.709487500580494,0.478022005426801,1
"139","PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.",-0.012953481389341,0.0183188620848133,-0.707111682448863,0.479497076581545,1
"140","PWY.7560..methylerythritol.phosphate.pathway.II",-0.000195461688340849,0.000277054609637987,-0.705498777285276,0.480499892595618,1
"141","THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I",-0.000221711052451107,0.000315736383604158,-0.702203052813412,0.482552542054232,1
"142","PWY0.461..L.lysine.degradation.I",-0.0143291818242909,0.0206979029647041,-0.692301140300365,0.488748234146333,1
"143","X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation",-0.00235224369386165,0.00342000516861898,-0.687789514309857,0.491585340220829,1
"144","PWY0.42..2.methylcitrate.cycle.I",-0.00295323818734048,0.00432015243890644,-0.683595828874972,0.494230419307295,1
"145","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I",-0.000199794000736838,0.000292520924957677,-0.683007551564884,0.494602070772002,1
"146","PWY.5367..petroselinate.biosynthesis",-0.00179659187142202,0.00263868113616663,-0.68086736468357,0.495955419891863,1
"147","PWY0.1337..oleate..beta..oxidation",-0.00341900982107133,0.0050327952781215,-0.679346095386476,0.496918596070394,1
"148","ORNDEG.PWY..superpathway.of.ornithine.degradation",-0.0011541998700939,0.00170169363281651,-0.678265375056702,0.497603448290443,1
"149","HEME.BIOSYNTHESIS.II.1..heme.b.biosynthesis.V..aerobic.",-0.00131447577742964,0.00194294035403689,-0.676539439153919,0.498698214710293,1
"150","KETOGLUCONMET.PWY..ketogluconate.metabolism",-0.00274792927102663,0.00410026391744238,-0.670183511684952,0.502740813404061,1
"151","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II",-0.000195430850232336,0.000291964978399352,-0.66936401517659,0.503263300518574,1
"152","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II",-0.000195430850232336,0.000291964978399352,-0.66936401517659,0.503263300518574,1
"153","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",-0.000648057095458976,0.000969250931508548,-0.668616427791651,0.503740190528733,1
"154","PWY.5705..allantoin.degradation.to.glyoxylate.III",-0.00326905928207076,0.00489173005083696,-0.66828284637486,0.503953060847881,1
"155","DAPLYSINESYN.PWY..L.lysine.biosynthesis.I",-0.000424262277572214,0.00063808530866334,-0.664898990482884,0.506115101477627,1
"156","PWY.7807..glyphosate.degradation.III",-0.0149811940487995,0.0225538831080711,-0.664240121180658,0.506536638444777,1
"157","PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.",-0.00839506961221414,0.0127271064670135,-0.65962122922227,0.509496927386477,1
"158","PWY.1269..CMP.3.deoxy.D.manno.octulosonate.biosynthesis",-0.000329820372115519,0.000500358505413796,-0.659168113556414,0.509787820357428,1
"159","HSERMETANA.PWY..L.methionine.biosynthesis.III",-0.000185983114816486,0.000285892244945489,-0.650535710935241,0.515346242219173,1
"160","PWY.6703..preQ0.biosynthesis",-0.000128506120420808,0.000199447786412698,-0.644309584639373,0.51937470163449,1
"161","PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.",-0.000730759250281097,0.00113573823225296,-0.643422251297724,0.519950148955335,1
"162","PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.",-0.000277660347126441,0.000432209586125781,-0.642420612683118,0.520600119594594,1
"163","PWY.702..L.methionine.biosynthesis.II",-0.000604273241240079,0.00095022422394089,-0.635927001243938,0.52482400268478,1
"164","PWY.7805...aminomethyl.phosphonate.degradation",-0.0362006100803716,0.056988424838055,-0.635227420011055,0.525280102353395,1
"165","PWY.3781..aerobic.respiration.I..cytochrome.c.",-0.0130016466188478,0.0204792232940756,-0.634870103819274,0.525513136794892,1
"166","UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..early.decarboxylation.",-0.0501139959854193,0.0790788580993493,-0.63372179606412,0.5262623979233,1
"167","PWY.6708..ubiquinol.8.biosynthesis..early.decarboxylation.",-0.0556053381812807,0.087853774591373,-0.632930553523889,0.526778994449082,1
"168","POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II",0.00311038886266652,0.00492607753499316,0.631412892016292,0.527770588691235,1
"169","TRPSYN.PWY..L.tryptophan.biosynthesis",-0.000152155977257185,0.000243914295139516,-0.62380918334513,0.532752907920153,1
"170","PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II",-0.00143482670981029,0.00231156524925273,-0.620716508121125,0.534786165778929,1
"171","PWY0.1415..superpathway.of.heme.b.biosynthesis.from.uroporphyrinogen.III",-0.00120164117902792,0.00194786939280771,-0.616900282670309,0.537300500363992,1
"172","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II",-7.03523476678549e-05,0.00011421549513575,-0.615961499656752,0.537919930223068,1
"173","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis",-7.03523476678549e-05,0.00011421549513575,-0.615961499656752,0.537919930223068,1
"174","GLUDEG.I.PWY..GABA.shunt",0.00131338623694194,0.0021388048818636,0.614074826590796,0.539165882202755,1
"175","PWY.7094..fatty.acid.salvage",-0.00331907282709412,0.0054147687960905,-0.612966675417519,0.53989837466872,1
"176","PWY.5494..pyruvate.fermentation.to.propanoate.II..acrylate.pathway.",-0.0604459376275506,0.0996221048389212,-0.606752263719839,0.544015332138835,1
"177","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",-0.00229451057691466,0.00378580382466584,-0.606082798576387,0.544459772833058,1
"178","REDCITCYC..TCA.cycle.VI..Helicobacter.",-0.00146377145226759,0.00242986024568718,-0.602409729063916,0.54690143545259,1
"179","PWY.5723..Rubisco.shunt",-0.000502606361509728,0.000844591468442857,-0.595088134665113,0.551784559511833,1
"180","PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II",-0.000170098106971032,0.000287354029238612,-0.591946134953222,0.553886658858782,1
"181","PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis",-0.000798296201983506,0.00134980189594028,-0.591417306779976,0.554240847117192,1
"182","PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway.",0.0157655298587979,0.0266581989149544,0.591395161732172,0.554255681414366,1
"183","HEME.BIOSYNTHESIS.II..heme.b.biosynthesis.I..aerobic.",-0.00109492057188046,0.00185873830370949,-0.589066556435258,0.555816626980792,1
"184","NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.",-0.00301194332942721,0.00513926260361923,-0.586065270785366,0.557831653380732,1
"185","PWY.7185..UTP.and.CTP.dephosphorylation.I",-0.00138518494638158,0.00236885961588448,-0.58474758786598,0.558717450877099,1
"186","PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.",0.0150728312538554,0.0258534296120544,0.583010899522109,0.559885962857812,1
"187","PWY.5667..CDP.diacylglycerol.biosynthesis.I",-8.38323474654607e-05,0.000143809403889833,-0.582940650596685,0.559933254012887,1
"188","PWY0.1319..CDP.diacylglycerol.biosynthesis.II",-8.38323474654607e-05,0.000143809403889833,-0.582940650596685,0.559933254012887,1
"189","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis",-0.00430569173748313,0.00740600541636024,-0.581378421351359,0.560985437505864,1
"190","PWY.5845..superpathway.of.menaquinol.9.biosynthesis",-0.000907587658198332,0.00156239777268636,-0.580894106523106,0.56131182461528,1
"191","PWY.6922..L.N.delta..acetylornithine.biosynthesis",-0.00455849574125574,0.00789111855421255,-0.577674218165466,0.563484088692889,1
"192","PWY66.430..myristate.biosynthesis..mitochondria.",0.016761711237918,0.0290936442917923,0.576129654635487,0.564527548599215,1
"193","PWY.6606..guanosine.nucleotides.degradation.II",-0.000553185390590418,0.000963507202337102,-0.57413726565676,0.565874917460051,1
"194","PWY.5656..mannosylglycerate.biosynthesis.I",-0.00115747009177001,0.00203243544138307,-0.569499069049077,0.569017502317777,1
